m_iHMissionType,m_iHMissionID,m_iHMissionName,m_iHTaskType,m_iHTaskID,m_iHNPCID,m_iHJournalNPCID,m_iHTerminatorNPCID,m_iHDifficultyType,m_iHBarkerTextID,m_iHCurrentObjective,m_iRequireInstanceID,m_iRepeatflag,m_iKorStReqLvlMin,m_iCTRReqLvMin,m_iCTRReqLvMax,m_iCSTRReqNano,m_iCSTReqGuide,m_iCSTReqMission,m_iCSTEntranceGroupMin,m_iCSTEntranceGroupMax,m_iCSTItemID,m_iCSTItemNumNeeded,m_iCSTTrigger,m_iCSUCheckTimer,m_iCSUEnemyID,m_iCSUNumToKill,m_iCSUItemID,m_iCSUItemNumNeeded,m_iCSUDEFNPCID,m_iCSUDEFNPCAI,m_iCSUDEPNPCFollow,m_iSTGrantTimer,m_iSTItemID,m_iSTItemNumNeeded,m_iSTItemDropRate,m_iSTGrantWayPoint,m_iSTSpawnMonsterID,m_iSTSpwanLocation,m_iSTMessageType,m_iSTMessageTextID,m_iSTMessageSendNPC,m_iSTDialogBubble,m_iSTDialogBubbleNPCID,m_iSTJournalIDAdd,m_pstrSTScript,m_iSTNanoID,m_iKorSuccRewardID,m_iSUReward,m_iSUOutgoingMission,m_iSUOutgoingTask,m_iSUItem,m_iSUInstancename,m_iSUMessageType,m_iSUMessagetextID,m_iSUMessageSendNPC,m_iSUDialogBubble,m_iSUDialogBubbleNPCID,m_iSUJournaliDAdd,m_iFOutgoingMission,m_iFOutgoingTask,m_iFItemID,m_iFItemNumNeeded,m_iFMessageType,m_iFMessageTextID,m_iFMessageSendNPC,m_iFDialogBubble,m_iFDialogBubbleNPCID,m_iFJournalIDAdd,m_iDelItemID,m_iMentorEmailID
3,733,13290,1,2548,0,3135,3135,1,"[0, 0, 0, 0]",13310,0,0,81,27,0,"[0, 0, 0, 0, 0]",0,"[732, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",3135,0,0,0,0,0,13311,3136,2548,0,0,0,644,0,0,"[0, 0, 0]","[0, 0, 0]",2,13312,3136,0,0,2548,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,734,13313,2,2549,2806,2806,2006,0,"[0, 0, 0, 0]",13319,0,0,81,27,0,"[0, 0, 0, 0, 0]",0,"[0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2006,0,0,0,0,0,13320,2806,2549,0,0,0,0,0,2550,"[0, 0, 0]","[0, 0, 0]",2,13321,2806,0,0,2549,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,734,13313,3,2550,0,2806,3140,0,"[0, 0, 0, 0]",13323,0,0,81,27,0,"[0, 0, 0, 0, 0]",0,"[0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",3140,0,0,2,13324,2806,0,0,2550,0,0,0,0,0,2551,"[0, 0, 0]","[0, 0, 0]",2,13325,2806,0,0,2550,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,734,13313,3,2551,0,2806,3141,0,"[0, 0, 0, 0]",13327,0,0,81,27,0,"[0, 0, 0, 0, 0]",0,"[0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",3141,0,0,2,13328,2806,0,0,2551,0,0,0,0,0,2552,"[0, 0, 0]","[0, 0, 0]",2,13329,2806,0,0,2551,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,734,13313,3,2552,0,2806,3142,0,"[0, 0, 0, 0]",13331,0,0,81,27,0,"[0, 0, 0, 0, 0]",0,"[0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",3142,0,0,2,13332,2806,0,0,2552,0,0,0,0,0,2553,"[0, 0, 0]","[0, 0, 0]",2,13333,2806,0,0,2552,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,734,13313,1,2553,0,2806,2806,0,"[0, 0, 0, 0]",13335,0,0,81,27,0,"[0, 0, 0, 0, 0]",0,"[0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2806,0,0,2,13336,2806,0,0,2553,0,0,0,645,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,13337,2806,2553,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,735,13338,2,2554,2806,2806,2006,1,"[0, 0, 0, 0]",13344,0,0,81,27,0,"[0, 0, 0, 0, 0]",0,"[734, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2006,0,0,0,0,0,0,0,2554,0,0,0,0,0,2555,"[0, 0, 0]","[0, 0, 0]",2,13345,2806,0,0,2554,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,735,13338,2,2555,0,2806,2777,1,"[0, 0, 0, 0]",13347,0,0,81,27,0,"[0, 0, 0, 0, 0]",0,"[734, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2777,0,0,0,0,0,0,0,2555,0,0,0,0,0,2556,"[0, 0, 0]","[0, 0, 0]",2,13348,2806,0,0,2555,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,735,13338,5,2556,0,2806,0,1,"[0, 0, 0, 0]",13350,0,0,81,27,0,"[0, 0, 0, 0, 0]",0,"[734, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[433, 0, 0]","[0, 0, 0]","[557, 0, 0]","[6, 0, 0]",0,0,0,0,"[557, 0, 0]","[0, 0, 0]","[75, 0, 0]",2777,0,0,2,13351,2806,0,0,2556,0,0,0,0,0,2557,"[557, 0, 0]","[-6, 0, 0]",2,13352,2806,0,0,2556,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[557, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,735,13338,3,2557,0,2806,2152,1,"[0, 0, 0, 0]",13354,0,0,81,27,0,"[0, 0, 0, 0, 0]",0,"[734, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2152,0,0,2,13355,2806,0,0,2557,0,0,0,0,0,2558,"[0, 0, 0]","[0, 0, 0]",2,13356,2806,0,0,2557,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,735,13338,1,2558,0,2806,2806,1,"[0, 0, 0, 0]",13358,0,0,81,27,0,"[0, 0, 0, 0, 0]",0,"[734, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2806,0,0,0,0,0,0,0,2558,0,0,0,646,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,13359,2806,2558,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,736,13360,2,2559,3157,3157,2006,0,"[0, 0, 0, 0]",13366,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2006,0,0,0,0,0,13367,3157,2559,0,0,0,0,0,2560,"[0, 0, 0]","[0, 0, 0]",2,13368,3157,0,0,2559,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,736,13360,3,2560,0,3157,3154,0,"[0, 0, 0, 0]",13370,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",3154,0,0,2,13371,3157,0,0,2560,0,0,0,0,0,2561,"[0, 0, 0]","[0, 0, 0]",2,13372,3157,0,0,2560,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,736,13360,3,2561,0,3157,3155,0,"[0, 0, 0, 0]",13374,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",3155,0,0,2,13375,3157,0,0,2561,0,0,0,0,0,2562,"[0, 0, 0]","[0, 0, 0]",2,13376,3157,0,0,2561,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,736,13360,3,2562,0,3157,3156,0,"[0, 0, 0, 0]",13378,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",3156,0,0,2,13379,3157,0,0,2562,0,0,0,0,0,2563,"[0, 0, 0]","[0, 0, 0]",2,13380,3157,0,0,2562,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,736,13360,1,2563,0,3157,3157,0,"[0, 0, 0, 0]",13382,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",3157,0,0,0,0,0,0,0,2563,0,0,0,647,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,13383,3157,2563,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,737,13384,5,2564,3157,3157,0,1,"[0, 0, 0, 0]",13390,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[736, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[621, 0, 0]","[1, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2778,0,0,0,0,0,13391,3157,2564,0,0,0,0,0,2565,"[0, 0, 0]","[0, 0, 0]",2,13392,3157,0,0,2564,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,737,13384,5,2565,0,3157,0,1,"[0, 0, 0, 0]",13394,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[736, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[622, 0, 0]","[1, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2779,0,0,2,13395,3157,0,0,2565,0,0,0,0,0,2566,"[0, 0, 0]","[0, 0, 0]",2,13396,3157,0,0,2565,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,737,13384,1,2566,0,3157,3157,1,"[0, 0, 0, 0]",13398,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[736, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",3157,0,0,0,0,0,0,0,2566,0,0,0,0,0,2567,"[0, 0, 0]","[0, 0, 0]",0,0,0,13399,3157,2566,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,737,13384,1,2567,0,3157,2806,1,"[0, 0, 0, 0]",13401,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[736, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2806,0,0,0,0,0,13402,3157,2567,0,0,0,648,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,13403,2806,2567,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,738,13404,3,2568,2806,2806,2152,1,"[0, 0, 0, 0]",13410,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[737, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2152,0,0,0,0,0,13411,2806,2568,0,0,0,0,0,2569,"[0, 0, 0]","[0, 0, 0]",2,13412,2806,0,0,2568,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,738,13404,1,2569,0,2806,2806,1,"[0, 0, 0, 0]",13414,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[737, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2806,0,0,0,0,0,0,0,2569,0,0,0,0,0,2570,"[0, 0, 0]","[0, 0, 0]",0,0,0,13415,2806,2569,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,738,13404,2,2570,0,2806,2780,1,"[0, 0, 0, 0]",13417,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[737, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2780,0,0,0,0,0,13418,2806,2570,0,0,0,0,0,2571,"[0, 0, 0]","[0, 0, 0]",2,13419,2806,0,0,2570,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,738,13404,2,2571,0,2806,2781,1,"[0, 0, 0, 0]",13421,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[737, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2781,0,0,2,13422,2806,0,0,2571,0,0,0,0,0,2572,"[0, 0, 0]","[0, 0, 0]",2,13423,2806,0,0,2571,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,738,13404,2,2572,0,2806,2782,1,"[0, 0, 0, 0]",13425,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[737, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2782,0,0,2,13426,2806,0,0,2572,0,0,0,0,0,2573,"[0, 0, 0]","[0, 0, 0]",2,13427,2806,0,0,2572,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,738,13404,1,2573,0,2806,2806,1,"[0, 0, 0, 0]",13429,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[737, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2806,0,0,2,13430,2806,0,0,2573,0,0,0,649,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,13431,2806,2573,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,739,13432,5,2574,3157,3157,0,0,"[0, 0, 0, 0]",13438,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[738, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[428, 0, 0]","[5, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2776,0,0,2,13439,2806,0,0,2574,0,0,0,0,0,2575,"[0, 0, 0]","[0, 0, 0]",2,13440,2806,0,0,2574,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,739,13432,5,2575,0,3157,0,0,"[0, 0, 0, 0]",13442,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[738, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[427, 0, 0]","[5, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2156,0,0,2,13443,2806,0,0,2575,0,0,0,0,0,2576,"[0, 0, 0]","[0, 0, 0]",2,13444,3157,0,0,2575,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,739,13432,1,2576,0,3157,3157,0,"[0, 0, 0, 0]",13446,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[738, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",3157,0,0,0,0,0,0,0,2576,0,0,0,650,0,0,"[0, 0, 0]","[0, 0, 0]",2,13447,2806,0,0,2576,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,740,13448,2,2577,2806,2806,2782,0,"[0, 0, 0, 0]",13454,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[739, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2782,0,0,2,13455,2806,0,0,2577,0,0,0,0,0,2578,"[0, 0, 0]","[0, 0, 0]",2,13456,2806,0,0,2577,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,740,13448,1,2578,0,2806,2806,0,"[0, 0, 0, 0]",13458,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[739, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2806,0,0,0,0,0,0,0,2578,0,0,0,0,0,2579,"[0, 0, 0]","[0, 0, 0]",0,0,0,13459,2806,2578,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,740,13448,1,2579,0,2806,3157,0,"[0, 0, 0, 0]",13461,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[739, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,150,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,150,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",3157,0,0,2,13462,3157,0,0,2579,0,0,0,0,0,2581,"[0, 0, 0]","[0, 0, 0]",2,13463,2806,0,0,2579,0,2580,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,740,13448,1,2580,0,2806,2806,0,"[0, 0, 0, 0]",13465,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[739, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2806,0,0,2,13466,2806,0,0,2580,0,0,0,0,0,2579,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,2580,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,740,13448,1,2581,0,2806,2806,0,"[0, 0, 0, 0]",13468,0,0,84,28,0,"[0, 0, 0, 0, 0]",0,"[739, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2806,0,0,0,0,0,0,0,2581,0,0,0,651,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,13469,2806,2581,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,741,13471,2,2582,3153,3153,1847,1,"[0, 0, 0, 0]",13477,0,0,81,27,0,"[0, 0, 0, 0, 0]",0,"[0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",1847,0,0,0,0,0,13478,3153,2582,0,0,0,0,0,2583,"[0, 0, 0]","[0, 0, 0]",2,13479,728,0,0,2582,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,741,13471,5,2583,0,3153,0,1,"[0, 0, 0, 0]",13481,0,0,81,27,0,"[0, 0, 0, 0, 0]",0,"[0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[232, 0, 0]","[0, 0, 0]","[558, 0, 0]","[1, 0, 0]",0,0,0,0,"[558, 0, 0]","[0, 0, 0]","[35, 0, 0]",1847,0,0,2,13482,728,0,0,2583,0,0,0,0,0,2584,"[558, 0, 0]","[-1, 0, 0]",2,13483,728,0,0,2583,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,741,13471,1,2584,0,3153,3153,1,"[0, 0, 0, 0]",13485,0,0,81,27,0,"[0, 0, 0, 0, 0]",0,"[0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",3153,0,0,0,0,0,0,0,2584,0,0,0,652,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,13486,3153,2584,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,742,13487,5,2585,3157,3157,0,0,"[0, 0, 0, 0]",13493,0,0,81,27,0,"[0, 0, 0, 0, 0]",0,"[0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[433, 0, 0]","[5, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",1848,0,0,0,0,0,13494,3157,2585,0,0,0,0,0,2586,"[0, 0, 0]","[0, 0, 0]",2,13495,3157,0,0,2585,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,742,13487,5,2586,0,3157,0,0,"[0, 0, 0, 0]",13497,0,0,81,27,0,"[0, 0, 0, 0, 0]",0,"[0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[428, 0, 0]","[5, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",2776,0,0,2,13498,3157,0,0,2586,0,0,0,0,0,2587,"[0, 0, 0]","[0, 0, 0]",2,13499,3157,0,0,2586,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3,742,13487,1,2587,0,3157,3157,0,"[0, 0, 0, 0]",13501,0,0,81,27,0,"[0, 0, 0, 0, 0]",0,"[0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]",0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",0,0,0,0,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]",3157,0,0,0,0,0,0,0,2587,0,0,0,653,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,13502,3157,2587,0,0,"[0, 0, 0]","[0, 0, 0]",0,0,0,0,0,0,"[0, 0, 0, 0]","[0, 0, 0, 0, 0]"
